State,State_Code,District,District_C,Township,Township_C,VillageTra,VT_Code,VT_HH,VT_Pop,Village,Village_Co,Village_HH,Village_Fa,Village_Po,Pop_2001,Pop_2013,Name,Longitude,Latitude,Population,Pop_2011,pop_g_u,pop_g_r,ho_size_u,ho_size_r,mg_fl_cl,gr_ml_cm,Source
Magway,2,Minbu,202,Salin,20202,Thayetchin,20202094,470,3768,Parabeiktan,2020209406,21,20,260,260,,Parabeiktan,94.690411,20.634382,312,312,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Minbu,202,Salin,20202,Thayetchin,20202094,470,3768,Thigon,2020209407,35,35,344,344,,Thigon,94.68946,20.629866,412,412,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Minbu,202,Salin,20202,Thayetchin,20202094,470,3768,Zaunggyangon,2020209408,45,46,416,416,,Zaunggyangon,94.680072,20.628678,499,499,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Minbu,202,Salin,20202,Tubauk,20202055,59,443,Tubauk,2020205501,59,55,443,443,,Tubauk,94.665455,20.597067,531,531,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Minbu,202,Salin,20202,Kubyu,20202012,163,2169,Kubyu,2020201201,43,45,906,906,,Kubyu,94.653011,20.571417,1086,1086,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Minbu,202,Salin,20202,Kubyu,20202012,163,2169,Sasikyaung,2020201202,120,121,1263,1263,,Sasikyaung,94.66335,20.576527,1514,1514,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Minbu,202,Salin,20202,Kanbaung(W),20202019,240,3308,Kanbaung(W),2020201901,78,78,755,755,,Kanbaung(W),94.647562,20.578514,905,905,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Minbu,202,Salin,20202,Kanbaung(W),20202019,240,3308,Siyin-o,2020201902,32,34,400,400,,Siyin-o,94.657069,20.581842,480,480,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Minbu,202,Salin,20202,Kanbaung(W),20202019,240,3308,Tanlaybin,2020201903,16,16,299,299,,Tanlaybin,94.658614,20.581842,358,358,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Kodaung,20405006,718,2468,Kodaung,2040500601,243,243,1212,1212,,Kodaung,94.770847,20.896378,1453,1453,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Kodaung,20405006,718,2468,Taungngelon,2040500602,147,147,531,531,,Taungngelon,94.765828,20.893568,637,637,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Kodaung,20405006,718,2468,Yelekyun,2040500603,238,238,1381,1381,,Yelekyun,94.778476,20.900393,1656,1656,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Kodaung,20405006,718,2468,Thanzalon,2040500604,90,90,557,557,,Thanzalon,94.773457,20.897482,668,668,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Kabagyi,20405008,1699,126,Kabagyi,2040500801,89,89,823,823,,Kabagyi,94.74525,20.888247,987,987,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Kabagyi,20405008,661,3014,Gwebingyaung,2040500802,344,344,1655,1655,,Gwebingyaung,94.757998,20.890757,1984,1984,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Chindaung,20405014,550,3979,Chindaung,2040501401,294,294,1618,1618,,Chindaung,94.73471,20.876603,1940,1940,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Ngakwe,20405017,341,1856,Ngakwe,2040501701,79,79,394,394,,Ngakwe,94.430259,20.950784,472,472,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Kushe,20405002,501,3167,Tabaung,2040500202,22,22,152,152,,Tabaung,94.624192,21.137289,182,182,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Kawton,20405003,339,2349,Kawton,2040500301,180,180,1085,1085,,Kawton,94.426846,20.977585,1301,1301,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Kawton,20405003,339,2349,Thangyaunggon,2040500303,79,79,767,767,,Thangyaunggon,94.433371,20.980998,920,920,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Tamagauk,20405023,395,2731,Ingyinbin,2040502304,46,46,318,318,,Ingyinbin,94.636941,21.097137,381,381,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Pedaw,20405026,261,1099,Kazwe,2040502602,96,96,425,425,,Kazwe,94.687632,21.03169,510,510,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Shabinaing,20405038,368,2594,Gegon,2040503802,57,57,374,374,,Gegon,94.666473,21.070851,448,448,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Ngakwe,20405017,341,1856,Saingni,2040501702,49,49,294,294,,Saingni,94.407172,20.960822,352,352,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Ngakwe,20405017,341,1856,Magyizu,2040501703,60,60,356,356,,Magyizu,94.434475,20.960119,427,427,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Ngakwe,20405017,341,1856,Ywathetkon,2040501704,153,153,812,812,,Ywathetkon,94.430259,20.946166,973,973,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Ngapyagyi,20405018,145,1341,Ngapyagyi,2040501801,95,95,730,730,,Ngapyagyi,94.390911,20.933418,875,875,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Tegyi,20405021,342,2364,Tegyi,2040502101,207,207,1199,1199,,Tegyi,94.722765,20.93924,1437,1437,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Tamagauk,20405023,395,2731,Sinthahmwe,2040502302,52,52,470,470,,Sinthahmwe,94.629412,21.109183,563,563,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Tamagauk,20405023,395,2731,Zitawbin,2040502303,76,76,599,599,,Zitawbin,94.643867,21.093222,718,718,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Myegyandaw,20405029,216,1655,Gyokchaunggyi,2040502902,68,68,529,529,,Gyokchaunggyi,94.716726,20.962542,634,634,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Myegyandaw,20405029,216,1655,Gyokchaunggale,2040502903,84,84,572,572,,Gyokchaunggale,94.721329,20.973421,686,686,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Myegyandaw,20405029,216,1655,Myegyandaw,2040502901,64,64,554,554,,Myegyandaw,94.718923,20.958357,664,664,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Ywathit,20405033,263,1840,Ywathit,2040503301,263,263,1840,1840,,Ywathit,94.707163,21.021006,2206,2206,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Seikpyu,20405,Chathuk,20405035,201,1368,Ywathitgyi,2040503501,120,120,740,740,,Ywathitgyi,94.704133,21.023803,887,887,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Minbu,202,Sidoktaya,20204,Chinbyitkaing,20204016,75,367,Chinbyitkaing,2020401601,40,42,197,197,,Chinbyitkaing,94.259883,20.464731,236,236,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Minbu,202,Sidoktaya,20204,Thayangaing,20204017,141,519,Thayangaing,2020401701,42,45,139,139,,Thayangaing,94.270164,20.485851,167,167,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Minbu,202,Sidoktaya,20204,Thayangaing,20204017,141,519,Lonbaw,2020401702,34,36,158,158,,Lonbaw,94.268178,20.471466,189,189,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Minbu,202,Sidoktaya,20204,Alebon,20204046,184,832,Aukpon,2020404602,115,119,544,544,,Aukpon,94.243987,20.469483,652,652,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Thayet,203,Sinbaungwe,20306,Letpannu,20306023,319,1667,Monatkon,2030602302,126,129,680,680,,Monatkon,95.15141,19.792577,815,815,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Thayet,203,Sinbaungwe,20306,Letpan,20306024,441,3522,Ywalin,2030602403,107,108,847,847,,Ywalin,95.159953,19.804323,1015,1015,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Thayet,203,Sinbaungwe,20306,Sidaing,20306025,483,2675,Sidaing,2030602501,142,169,822,822,,Sidaing,95.091739,19.82096,985,985,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Thayet,203,Sinbaungwe,20306,Sidaing,20306025,483,2675,Sidaing(Ywathit),2030602502,72,74,426,426,,Sidaing(Ywathit),95.106759,19.820139,511,511,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Thayet,203,Sinbaungwe,20306,Sidaing,20306025,483,2675,Sidaing(Ywale),2030602503,104,113,609,609,,Sidaing(Ywale),95.09863,19.820473,730,730,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Thayet,203,Sinbaungwe,20306,Sidaing,20306025,483,2675,San,2030602506,64,12,307,307,,San,95.108764,19.819805,368,368,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Thayet,203,Sinbaungwe,20306,Zaunggyandaung,20306018,650,3834,Zaunggyandaung,2030601801,438,493,2465,2465,,Zaunggyandaung,95.148795,19.705591,2955,2955,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Thayet,203,Sinbaungwe,20306,Zaunggyandaung,20306018,650,3834,Inlet,2030601802,105,120,812,812,,Inlet,95.135605,19.726124,973,973,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Thayet,203,Sinbaungwe,20306,Inma,20306019,634,3300,Inma,2030601901,216,224,1099,1099,,Inma,95.158202,19.690632,1318,1318,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Thayet,203,Sinbaungwe,20306,Inma,20306019,634,3300,Aleywa,2030601902,186,200,1013,1013,,Aleywa,95.168897,19.664606,1214,1214,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Thayet,203,Sinbaungwe,20306,Nganbya,20306022,443,2386,Tubauk,2030602202,152,152,782,782,,Tubauk,95.13277,19.749101,937,937,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Thayet,203,Sinbaungwe,20306,Nganbya,20306022,443,2386,Kanlegon,2030602203,108,108,573,573,,Kanlegon,95.121599,19.771087,687,687,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Taungtwingyi,20104,Kinde,20104015,603,4418,Kyaunggon,2010401502,258,273,1856,1856,,Kyaunggon,95.516322,20.041228,2225,2225,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Taungtwingyi,20104,Kinde,20104015,603,4418,Kinde,2010401501,140,160,865,865,,Kinde,95.53105,20.028163,1037,1037,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Taungtwingyi,20104,Thaphangon,20104028,497,3874,Wettukyon,2010402804,60,66,476,476,,Wettukyon,95.541977,20.013554,571,571,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Thayet,203,Thayet,20301,Pyaye,20301042,398,2120,Pyaye,2030104201,260,270,1417,1417,,Pyaye,95.168642,19.20104,1699,1699,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Thayet,203,Thayet,20301,Pyaye,20301042,398,2120,Kanni,2030104202,138,148,703,703,,Kanni,95.172687,19.214869,843,843,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Thayet,203,Thayet,20301,Peikthalein,20301041,336,1530,Peikthalein(kyin),2030104101,140,150,708,708,,Peikthalein(kyin),95.17271,19.247401,849,849,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Thayet,203,Thayet,20301,Peikthalein,20301041,336,1530,Peikthalein(kone),2030104102,112,122,586,586,,Peikthalein(kone),95.172948,19.25061,703,703,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Gangaw,205,Tilin,20502,Sobya,20502015,290,1132,Sobya,2050201501,290,290,1132,1132,,Sobya,94.279826,21.750566,1357,1357,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Gangaw,205,Tilin,20502,Mele,20502039,101,342,Mele,2050203901,87,87,283,283,,Mele,94.301439,21.711003,339,339,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Gangaw,205,Tilin,20502,Mele,20502039,101,342,Thalulin,2050203902,14,14,60,60,,Thalulin,94.293309,21.692171,72,72,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Yaenanchaung,20102,Pinwa,20102013,1561,8868,Pinwa,2010201301,276,276,1222,1222,,Pinwa,94.845325,20.527509,1465,1465,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Yaenanchaung,20102,Pinwa,20102013,1561,8868,Payagon,2010201305,424,500,2677,2677,,Payagon,94.896112,20.514047,3209,3209,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Yaenanchaung,20102,Pinwa,20102013,1561,8868,Ywathitgyi,2010201306,179,188,955,955,,Ywathitgyi,94.886808,20.511091,1145,1145,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Yaenanchaung,20102,Foungtakaw,20102014,142,769,Foungtakaw (S),2010201401,48,50,250,250,,Foungtakaw (S),94.89447,20.482086,300,300,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Yaenanchaung,20102,Foungtakaw,20102014,142,769,Foungtakaw (N),2010201402,38,47,207,207,,Foungtakaw (N),94.89447,20.482633,248,248,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Yaenanchaung,20102,Foungtakaw,20102014,142,769,Foungtakaw (E),2010201403,56,60,312,312,,Foungtakaw (E),94.895017,20.482743,374,374,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Yaenanchaung,20102,BuKyune,20102018,301,1448,Natshin,2010201802,38,38,221,221,,Natshin,94.879475,20.460852,265,265,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Yaenanchaung,20102,BuKyune,20102018,301,1448,BuKyune (S),2010201801,127,129,551,551,,BuKyune (S),94.890858,20.415428,661,661,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Yaenanchaung,20102,Bukyune,20102018,301,1448,Bukyune  (N),2010201803,62,63,284,284,,Bukyune  (N),94.891186,20.415975,340,340,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Yaenanchaung,20102,Bukyune,20102018,301,1488,Bukyune,2010201804,74,76,302,302,,Bukyune,94.890749,20.416304,362,362,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Yaenanchaung,20102,Pinwa,20102013,1561,8868,Ywathitlay,2010201307,95,102,560,560,,Ywathitlay,94.879256,20.511201,671,671,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Yaenanchaung,20102,Pinwa,20102013,1561,8868,Thabyebin,2010201308,162,162,878,878,,Thabyebin,94.871266,20.514156,1053,1053,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Yaenanchaung,20102,Manpyay,20102006,1037,4290,Ywathagon,2010200604,95,60,389,389,,Ywathagon,94.84434,20.501897,466,466,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Yaenanchaung,20102,Yongon,20102022,496,2371,Yinmagyaung,2010202204,208,110,630,630,,Yinmagyaung,94.987342,20.427687,755,755,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Yaenanchaung,20102,Wetmasut,20102024,522,3887,Thitcho,2010202405,20,20,100,100,,Thitcho,95.015034,20.329506,120,120,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Yaenanchaung,20102,Thonzechauk,20102026,1060,5543,Saungchangon,2010202604,73,80,370,370,,Saungchangon,94.904595,20.518644,444,444,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Yaenanchaung,20102,Thonzechauk,20102026,1060,5543,Thonzechauk,2010202601,164,166,877,877,,Thonzechauk,94.901202,20.506385,1051,1051,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Yaenanchaung,20102,Thonzechauk,20102026,1060,5543,Obo,2010202606,133,136,766,766,,Obo,94.899477,20.502668,918,918,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Magway,201,Yaenanchaung,20102,Thonzechauk,20102026,1060,1543,Uyin,2010202608,74,78,432,432,,Uyin,94.902034,20.501506,518,518,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Payeintha,20402002,499,2912,Payeintha,2040200201,178,197,1124,1124,,Payeintha,95.186109,21.76246,1347,1347,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Payeintha,20402002,499,2912,Htintan,2040200204,28,30,165,165,,Htintan,95.188248,21.76044,198,198,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Nyaungdaw,20402007,367,2532,Nyaungbobin,2040200702,93,157,755,755,,Nyaungbobin,95.198349,21.708388,905,905,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Myebyu,20402008,1120,6126,Phulon,2040200802,570,600,3379,3379,,Phulon,95.208451,21.645403,4051,4051,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Mipaya,20402011,511,2714,Megon,2040201102,150,150,805,805,,Megon,95.298056,21.585745,965,965,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Maukkalan,20402012,410,2495,Maukkalan,2040201201,240,240,1390,1390,,Maukkalan,95.200607,21.470471,1666,1666,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Maukkalan,20402012,410,2495,Paunglaung,2040201202,170,170,1105,1105,,Paunglaung,95.200845,21.459062,1325,1325,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Mauale,20402013,593,3340,Kadosu,2040201302,60,60,338,338,,Kadosu,95.192051,21.731918,405,405,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Nyaungzauk,20402014,707,4575,Kyawmakya,2040201404,62,90,557,557,,Kyawmakya,95.259184,21.62098,668,668,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Pegon,20402017,586,3484,Pegon,2040201701,284,284,1721,1721,,Pegon,95.221166,21.633044,2063,2063,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Pegon,20402017,586,3484,Panyin,2040201702,302,321,1763,1763,,Panyin,95.213323,21.624725,2114,2114,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Kyaukka,20402020,256,1452,Gweya,2040202002,84,84,416,416,,Gweya,95.125025,21.573861,499,499,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Pakangyi,20402022,603,3721,Pakangyi,2040202201,323,354,1985,1985,,Pakangyi,95.205242,21.537734,2380,2380,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Tangedaw,20402023,866,5553,Kunthigan,2040202304,120,120,802,802,,Kunthigan,95.094602,21.442781,961,961,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Thazi,20402024,598,3986,Thazi,2040202401,141,141,1018,1018,,Thazi,95.213561,21.675707,1220,1220,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Thazi,20402024,598,3986,Hnawbin,2040202402,199,199,1305,1305,,Hnawbin,95.215224,21.674043,1564,1564,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Thazi,20402024,598,3986,Yartansu,2040202403,71,71,533,533,,Yartansu,95.209401,21.680342,639,639,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Thazi,20402024,598,3986,Kyakat,2040202404,134,134,777,777,,Kyakat,95.219265,21.689136,931,931,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Thazi,20402024,598,3986,Kyakatkyun,2040202405,53,53,353,353,,Kyakatkyun,95.220863,21.679078,423,423,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Nan-u,20402026,375,2262,The-in,2040202602,70,70,400,400,,The-in,95.25967,21.519552,480,480,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Nan-u,20402026,375,2262,Chaungtaung,2040202603,80,80,454,454,,Chaungtaung,95.259908,21.522404,544,544,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Nan-u,20402026,375,2262,Tandaw,2040202606,100,100,604,604,,Tandaw,95.256818,21.530128,724,724,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Singyaung,20402029,632,4280,Singyaung,2040202901,74,90,516,516,,Singyaung,95.200013,21.517056,619,619,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Singyaung,20402029,632,4280,Singyaung(S),2040202902,74,90,516,516,,Singyaung(S),95.199894,21.513491,619,619,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Singyaung,20402029,632,4280,Kontalin(N),2040202903,120,148,896,896,,Kontalin(N),95.209758,21.50743,1074,1074,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Singyaung,20402029,632,4280,Kontalin Ale,2040202904,39,52,279,279,,Kontalin Ale,95.211422,21.507787,334,334,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Singyaung,20402029,632,4280,Chaungbya,2040202905,15,23,119,119,,Chaungbya,95.202984,21.503984,143,143,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Singyaung,20402029,632,4280,Ywathit,2040202907,89,102,632,632,,Ywathit,95.193596,21.502439,758,758,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Pakannge,20402040,552,2715,Thinthe Ywa,2040204003,205,144,1065,1065,,Thinthe Ywa,95.248856,21.53203,1277,1277,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Paungbadan,20402044,356,1900,Kabauk,2040204402,189,189,1061,1061,,Kabauk,95.072142,21.594777,1272,1272,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Kaingmagyi,20402045,421,2260,Kaingmagyi,2040204501,86,90,507,507,,Kaingmagyi,95.161747,21.539041,608,608,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Mau Aukseik,20402047,491,2642,Mau Aukseik,2040204701,120,120,1091,1091,,Mau Aukseik,95.193915,21.752315,1308,1308,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Mau Aukseik,20402047,491,2642,Maunge,2040204702,207,176,623,623,,Maunge,95.19464,21.750431,747,747,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Mau Aukseik,20402047,491,2642,Mauywathit,2040204703,145,123,822,822,,Mauywathit,95.196596,21.74862,985,985,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Mau Aukseik,20402047,491,2642,Mau Pyithaya,2040204704,19,17,104,104,,Mau Pyithaya,95.195509,21.749562,125,125,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Wabo,20402059,104,647,Nyaungbinywa,2040205902,42,42,311,311,,Nyaungbinywa,95.266088,21.543439,373,373,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Sitha,20402060,728,3237,Myebyu,2040206002,128,128,979,979,,Myebyu,95.195972,21.489604,1174,1174,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Mogwe,20402061,365,1872,Mogwe,2040206101,170,180,858,858,,Mogwe,95.290925,21.570534,1029,1029,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Kyigan,20402065,350,2025,Taungo,2040206502,100,100,628,628,,Taungo,95.218195,21.574693,753,753,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Kyigan,20402065,350,2025,Tadaing,2040206503,80,80,491,491,,Tadaing,95.216888,21.571247,589,589,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Waya,20402070,771,4697,Waya,2040207001,210,217,1260,1260,,Waya,95.21261,21.708626,1511,1511,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Waya,20402070,771,4697,Aungbanbin,2040207002,94,96,624,624,,Aungbanbin,95.203816,21.699594,748,748,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Waya,20402070,771,4697,Kyunbobin,2040207003,195,195,1161,1161,,Kyunbobin,95.205717,21.707318,1392,1392,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Waya,20402070,771,4697,Latpanbin,2040207004,125,125,824,824,,Latpanbin,95.199181,21.701495,988,988,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Kandaung,20402073,332,1647,Kandaung,2040207301,332,341,1647,1647,,Kandaung,95.234358,21.515749,1974,1974,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,2,Pakokku,204,Yesagyo,20402,Singyaung,20402029,632,4280,Thayakon,2040202906,15,23,119,119,,Thayakon,95.2084,21.514736,143,143,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,,,,,,,,,,,,,,,80727,,Magway,94.926944,20.140278,96778,96778,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,,,,,,,,,,,,,,,44911,,Chauk,94.821111,20.902778,53841,53841,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,,,,,,,,,,,,,,,21841,,Kamma,95.095833,19.028889,26184,26184,0.011,0.0122,5.48,6.67,1,19,DRD
Magway,,,,,,,,,,,,,,,10088,,Myaing,94.854444,21.6125,12094,12094,0.011,0.0122,5.48,6.67,1,19,DRD
